YEAR,Assigned_CBSA,Assigned_CBSATitle,age_recode,ed_recode,sample_n,UNEMP,var_n,se_n,cv_n,se2_n,moe_n,ed_label,sample_d,denom,var_d,se_d,cv_d,se2_d,moe_d,UR,MOE_UR
2010,26420,"Houston-The Woodlands-Sugar Land, TX",20-24,2,106,15412,3384263.6,1839.636812,0.119363925,3384263.6,3026.2025557,HS,587,83892,14256053.5,3775.7189382,0.045006901,14256053.5,6211.0576533,0.1837123921,0.033410096
2010,26420,"Houston-The Woodlands-Sugar Land, TX",20-24,3,48,6523,1169185.8,1081.2889531,0.1657655915,1169185.8,1778.7203278,SC,336,50543,10775687.55,3282.6342394,0.0649473565,10775687.55,5399.9333239,0.1290584255,0.0323785797
2010,26420,"Houston-The Woodlands-Sugar Land, TX",20-24,4,7,627,54642.35,233.75703198,0.3728182328,54642.35,384.53031761,AA,54,6385,1137453.2,1066.51451,0.167034379,1137453.2,1754.4163689,0.0981989037,0.0538413317
2010,26420,"Houston-The Woodlands-Sugar Land, TX",20-24,5,15,1221,136418.8,369.3491573,0.3024972623,136418.8,607.57936376,BA+,219,23511,3452288.15,1858.0334093,0.0790282595,3452288.15,3056.4649583,0.0519331377,0.0249448506
2010,26420,"Houston-The Woodlands-Sugar Land, TX",25-54,0,133,15066,1971503.25,1404.1022933,0.0931967538,1971503.25,2309.7482724,InSch,1166,135178,23907774,4889.5576487,0.0361712531,23907774,8043.3223321,0.1114530471,0.0157472908
2010,26420,"Houston-The Woodlands-Sugar Land, TX",25-54,1,289,39712,9009522.6,3001.5866804,0.0755838709,9009522.6,4937.6100893,LTHS,2534,351377,48983218.65,6998.8012295,0.019918211,48983218.65,11513.028023,0.1130182112,0.0135554654
2010,26420,"Houston-The Woodlands-Sugar Land, TX",25-54,2,331,43144,9381166.85,3062.8690553,0.070991773,9381166.85,5038.419596,HS,3548,459977,65216657.9,8075.6831228,0.0175567107,65216657.9,13284.498737,0.0937959941,0.010613385
2010,26420,"Houston-The Woodlands-Sugar Land, TX",25-54,3,292,34963,4690834.35,2165.8334077,0.0619464407,4690834.35,3562.7959557,SC,3519,433760,77681101.1,8813.6882802,0.020319274,77681101.1,14498.517221,0.0806044817,0.0077593074
2010,26420,"Houston-The Woodlands-Sugar Land, TX",25-54,4,61,7807,1582551.15,1257.9948927,0.1611367866,1582551.15,2069.4015985,AA,991,116013,17729774.05,4210.6738237,0.0362948447,17729774.05,6926.5584401,0.0672941825,0.0173792907
2010,26420,"Houston-The Woodlands-Sugar Land, TX",25-54,5,207,23028,3028648.45,1740.3012527,0.0755732696,3028648.45,2862.7955606,BA+,5834,600126,88935393.95,9430.5563966,0.015714294,88935393.95,15513.265272,0.0383719419,0.004666058
2010,26900,"Indianapolis-Carmel-Anderson, IN",16-19,0,73,9035,1694356.65,1301.6745561,0.1440702331,1694356.65,2141.2546448,InSch,279,31167,3758617.85,1938.7155155,0.0622041106,3758617.85,3189.187023,0.2898899477,0.0619688984
2010,26900,"Indianapolis-Carmel-Anderson, IN",16-19,1,13,1869,294808.9,542.96307425,0.2905099381,294808.9,893.17425714,LTHS,30,3311,428196.85,654.36751906,0.1976344062,428196.85,1076.4345689,0.5644820296,0.1977155425
2010,26900,"Indianapolis-Carmel-Anderson, IN",16-19,2,8,846,110171,331.92017113,0.3923406278,110171,546.0086815,HS,35,3906,662761.45,814.10162142,0.2084233542,662761.45,1339.1971672,0.2165898618,0.1184315001
2010,26900,"Indianapolis-Carmel-Anderson, IN",16-19,3,,,,,,,,SC,9,740,71765.15,267.89018272,0.3620137604,71765.15,440.67935058,,
2010,26900,"Indianapolis-Carmel-Anderson, IN",20-24,0,28,3485,859419.35,927.04873119,0.2660111137,859419.35,1524.9951628,InSch,231,27775,6566941,2562.6043393,0.0922629825,6566941,4215.4841382,0.1254725473,0.0514970549
2010,26900,"Indianapolis-Carmel-Anderson, IN",20-24,1,29,3857,583288.6,763.73333042,0.1980122713,583288.6,1256.3413285,LTHS,88,11319,1979417.45,1406.9177126,0.1242969973,1979417.45,2314.3796372,0.3407544836,0.0864017663
2010,26900,"Indianapolis-Carmel-Anderson, IN",20-24,2,43,5684,955889.45,977.69599058,0.1720084431,955889.45,1608.3099045,HS,186,23449,4188233.5,2046.5174077,0.087275253,4188233.5,3366.5211357,0.2423983965,0.0591030684
2010,26900,"Indianapolis-Carmel-Anderson, IN",20-24,3,6,501,51227,226.33382425,0.4517641203,51227,372.31914089,SC,95,12114,2125775.3,1458.0038752,0.1203569321,2125775.3,2398.4163746,0.0413571075,0.0296238149
2010,26900,"Indianapolis-Carmel-Anderson, IN",20-24,4,,,,,,,,AA,26,3219,581510.1,762.56809532,0.23689596,581510.1,1254.4245168,,
2010,26900,"Indianapolis-Carmel-Anderson, IN",20-24,5,,,,,,,,BA+,89,9312,1548091.75,1244.2233521,0.1336150507,1548091.75,2046.7474143,,
2010,26900,"Indianapolis-Carmel-Anderson, IN",25-54,0,59,7712,1419349.15,1191.3644069,0.1544818992,1419349.15,1959.7944493,InSch,391,46072,7731482.75,2780.5543962,0.0603523701,7731482.75,4574.0119817,0.1673901719,0.0391571054
2010,26900,"Indianapolis-Carmel-Anderson, IN",25-54,1,89,12463,2426875.75,1557.8433008,0.1249974565,2426875.75,2562.6522299,LTHS,426,57572,9129077.5,3021.4363306,0.0524810034,9129077.5,4970.2627639,0.2164767595,0.0403987831
2010,26900,"Indianapolis-Carmel-Anderson, IN",25-54,2,168,22091,3622879.3,1903.3862719,0.0861611639,3622879.3,3131.0704173,HS,1454,171971,18242709.3,4271.1484755,0.0248364461,18242709.3,7026.0392422,0.1284577051,0.017434145
2010,26900,"Indianapolis-Carmel-Anderson, IN",25-54,3,76,9562,1676863.2,1294.9375275,0.1354253846,1676863.2,2130.1722327,SC,1048,119180,15757502.65,3969.5720991,0.0333073678,15757502.65,6529.946103,0.0802315825,0.0173245571
2010,26900,"Indianapolis-Carmel-Anderson, IN",25-54,4,31,3742,731517.1,855.28772936,0.2285643317,731517.1,1406.9483148,AA,468,52160,6265507.5,2503.0995785,0.0479888723,6265507.5,4117.5988067,0.0717407975,0.0263724704
2010,26900,"Indianapolis-Carmel-Anderson, IN",25-54,5,70,7645,867374.3,931.32931877,0.1218220168,867374.3,1532.0367294,BA+,2054,216940,19621955.2,4429.6676173,0.0204188606,19621955.2,7286.8032305,0.0352401586,0.0069621232
2010,27140,"Jackson, MS",16-19,0,29,2176,208046,456.12059809,0.2096142454,208046,750.31838385,InSch,92,8365,774955.4,880.31551162,0.1052379572,774955.4,1448.1190166,0.2601315003,0.077573456
2010,27140,"Jackson, MS",16-19,2,,,,,,,,HS,5,418,52821.25,229.82874059,0.5498295229,52821.25,378.06827827,,
2010,27140,"Jackson, MS",20-24,0,7,511,37002.4,192.36007902,0.3764385108,37002.4,316.43232999,InSch,66,8557,1115045,1055.956912,0.1234027009,1115045,1737.0491202,0.0597171906,0.0349359288
2010,27140,"Jackson, MS",20-24,1,7,995,248552.95,498.55084996,0.5010561306,248552.95,820.11614819,LTHS,15,1848,373485.15,611.13431421,0.3307003865,373485.15,1005.3159469,0.5384199134,0.3333984015
2010,27140,"Jackson, MS",20-24,2,7,1108,213976.4,462.57583162,0.4174872127,213976.4,760.93724302,HS,31,4516,1050368.85,1024.8750412,0.2269431003,1050368.85,1685.9194427,0.2453498671,0.1414286763
2010,27140,"Jackson, MS",20-24,3,5,644,92109.35,303.49522237,0.4712658732,92109.35,499.24964079,SC,33,4636,1033553.85,1016.6385051,0.2192921711,1033553.85,1672.3703408,0.1389128559,0.0953204415
2010,27140,"Jackson, MS",20-24,4,,,,,,,,AA,11,1299,197375.2,444.26928771,0.3420086895,197375.2,730.82297828,,
2010,27140,"Jackson, MS",20-24,5,,,,,,,,BA+,17,1835,321146.05,566.69749426,0.3088269723,321146.05,932.21737806,,
2010,27140,"Jackson, MS",25-54,0,10,775,76364.85,276.34190779,0.3565702036,76364.85,454.58243831,InSch,131,12931,1709379.65,1307.4324648,0.1011083802,1709379.65,2150.7264046,0.0599334932,0.0337115555
2010,27140,"Jackson, MS",25-54,1,16,2602,450140.3,670.92495855,0.257849715,450140.3,1103.6715568,LTHS,95,12651,2037494.45,1427.4082983,0.1128296813,2037494.45,2348.0866507,0.2056754407,0.0784443309
2010,27140,"Jackson, MS",25-54,2,32,4460,759704.8,871.61046345,0.195428355,759704.8,1433.7992124,HS,288,34244,4908366.65,2215.4833897,0.0646969802,4908366.65,3644.470176,0.1302417942,0.0395091343
2010,27140,"Jackson, MS",25-54,3,23,3123,565541.85,752.0251658,0.2408021664,565541.85,1237.0813977,SC,344,41190,7028659.65,2651.1619434,0.0643642132,7028659.65,4361.1613969,0.0758193736,0.0289407941
2010,27140,"Jackson, MS",25-54,4,,,,,,,,AA,124,12336,2527614.05,1589.8471782,0.1288786623,2527614.05,2615.2986081,,
2010,27140,"Jackson, MS",25-54,5,18,1890,281135.8,530.22240617,0.2805409556,281135.8,872.21585814,BA+,517,49458,5620100.3,2370.6750726,0.0479330962,5620100.3,3899.7604945,0.0382142424,0.017376163
2010,27260,"Jacksonville, FL",16-19,0,73,6969,1388773.95,1178.4625365,0.1691006653,1388773.95,1938.5708726,InSch,202,20733,6214858.9,2492.961873,0.1202412518,6214858.9,4100.922281,0.336130806,0.0657436817
2010,27260,"Jacksonville, FL",16-19,1,7,439,31771.3,178.24505603,0.4060251846,31771.3,293.21311717,LTHS,13,1203,177985.6,421.88339621,0.3506927649,177985.6,693.99818677,0.3649210308,0.1228348625
2010,27260,"Jacksonville, FL",16-19,2,13,1583,381727.45,617.8409585,0.3902975101,381727.45,1016.3483767,HS,31,3924,906689.05,952.20221067,0.2426611138,906689.05,1566.3726365,0.4034148828,0.2028626979
2010,27260,"Jacksonville, FL",16-19,3,,,,,,,,SC,8,598,59686.05,244.30728601,0.4085406121,59686.05,401.88548549,,
2010,27260,"Jacksonville, FL",20-24,0,30,3350,442120.35,664.92131113,0.1984839735,442120.35,1093.7955568,InSch,213,25294,3884770.35,1970.9820775,0.0779229097,3884770.35,3242.2655176,0.1324424765,0.0397714255
2010,27260,"Jacksonville, FL",20-24,1,21,2638,446463.45,668.179205,0.2532900701,446463.45,1099.1547922,LTHS,49,5825,1001810.75,1000.9049655,0.1718291786,1001810.75,1646.4886683,0.4528755365,0.1386355877
2010,27260,"Jacksonville, FL",20-24,2,29,2789,263101.5,512.93420631,0.1839133045,263101.5,843.77676938,HS,133,15323,2734188.15,1653.5380703,0.1079121628,2734188.15,2720.0701257,0.1820139659,0.0445904924
2010,27260,"Jacksonville, FL",20-24,3,17,1919,326174.15,571.11658179,0.297611559,326174.15,939.48677705,SC,85,9270,1208923.35,1099.5105047,0.1186095474,1208923.35,1808.6947803,0.2070118662,0.0929505895
2010,27260,"Jacksonville, FL",20-24,4,5,762,117941.45,343.42604735,0.4506903509,117941.45,564.93584789,AA,24,2374,326850.85,571.7087108,0.2408208554,326850.85,940.46082926,0.3209772536,0.2011474028
2010,27260,"Jacksonville, FL",20-24,5,6,542,67414,259.64206131,0.4790443936,67414,427.11119085,BA+,62,6312,1122635.9,1059.5451383,0.1678620308,1122635.9,1742.9517524,0.0858681876,0.0633762324
2010,27260,"Jacksonville, FL",25-54,0,62,6359,696432.6,834.52537409,0.1312353159,696432.6,1372.7942404,InSch,394,41854,5482036.65,2341.3749486,0.0559414858,5482036.65,3851.5617905,0.1519329096,0.0296704042
2010,27260,"Jacksonville, FL",25-54,1,72,8318,1241036.7,1114.0182674,0.1339286207,1241036.7,1832.5600498,LTHS,293,33015,4518343.1,2125.6394567,0.0643840514,4518343.1,3496.6769063,0.2519460851,0.048672131
2010,27260,"Jacksonville, FL",25-54,2,151,15808,1870380.25,1367.6184592,0.0865143256,1870380.25,2249.7323654,HS,1112,121704,12118894.1,3481.2202027,0.0286039917,12118894.1,5726.6072335,0.1298889108,0.0174456931
2010,27260,"Jacksonville, FL",25-54,3,65,5906,580622.5,761.98589226,0.1290189455,580622.5,1253.4667928,SC,917,95416,9334836.2,3055.2964177,0.0320207975,9334836.2,5025.9626071,0.0618973757,0.0127258381
2010,27260,"Jacksonville, FL",25-54,4,23,2573,380811.05,617.09889807,0.2398363382,380811.05,1015.1276873,AA,387,40882,5878539.6,2424.5699825,0.0593065403,5878539.6,3988.4176212,0.062937234,0.0240595409
2010,27260,"Jacksonville, FL",25-54,5,58,5379,673336.55,820.57086836,0.1525508214,673336.55,1349.8390785,BA+,1293,120806,11962807.1,3458.7291163,0.0286304415,11962807.1,5689.6093963,0.0445259341,0.0109750612
2010,28140,"Kansas City, MO-KS",16-19,0,62,6741,875925,935.90864939,0.1388382509,875925,1539.5697282,InSch,282,32048,3239126.3,1799.7572892,0.056158178,3239126.3,2960.6007407,0.2103407389,0.0439342333
2010,28140,"Kansas City, MO-KS",16-19,1,12,1340,241191.35,491.11235985,0.3665017611,241191.35,807.87983196,LTHS,20,2878,953933.85,976.69537216,0.3393660084,953933.85,1606.6638872,0.4656011119,0.1060016251
2010,28140,"Kansas City, MO-KS",16-19,2,12,1385,224089.4,473.38081921,0.3417912052,224089.4,778.71144761,HS,49,7106,1183867.7,1088.0568459,0.1531180476,1183867.7,1789.8535116,0.1949057135,0.0979734312
2010,28140,"Kansas City, MO-KS",16-19,3,,,,,,,,SC,8,830,116272.25,340.98716985,0.4108279155,116272.25,560.9238944,,
2010,28140,"Kansas City, MO-KS",20-24,0,27,3540,595411.4,771.62905596,0.2179743096,595411.4,1269.3297971,InSch,229,29006,3512404.6,1874.1410299,0.0646121847,3512404.6,3082.9619942,0.1220437151,0.0417942062
2010,28140,"Kansas City, MO-KS",20-24,1,17,1930,322276.8,567.69428392,0.294142116,322276.8,933.85709706,LTHS,55,8278,1624445.9,1274.537524,0.1539668427,1624445.9,2096.6142269,0.2331481034,0.0961225555
2010,28140,"Kansas City, MO-KS",20-24,2,34,4672,1365646.6,1168.608831,0.2501303149,1365646.6,1922.3615271,HS,177,24645,5541749.85,2354.0921499,0.095520071,5541749.85,3872.4815865,0.1895719213,0.0720904223
2010,28140,"Kansas City, MO-KS",20-24,3,13,2206,502715,709.02397703,0.3214070612,502715,1166.3444422,SC,103,15953,2519999.7,1587.4506921,0.0995079729,2519999.7,2611.3563886,0.138281201,0.0695190811
2010,28140,"Kansas City, MO-KS",20-24,4,,,,,,,,AA,19,1857,230268.35,479.86284499,0.2584075633,230268.35,789.37438001,,
2010,28140,"Kansas City, MO-KS",20-24,5,,,,,,,,BA+,90,11553,2602469.75,1613.2172048,0.1396362161,2602469.75,2653.742302,,
2010,28140,"Kansas City, MO-KS",25-54,0,41,4365,534476.3,731.07886032,0.1674865659,534476.3,1202.6247252,InSch,403,48868,10147997.1,3185.5921114,0.0651876916,10147997.1,5240.2990232,0.0893222559,0.0226691471
2010,28140,"Kansas City, MO-KS",25-54,1,72,8952,1359136.25,1165.8199904,0.1302301151,1359136.25,1917.7738842,LTHS,352,45829,12354653.25,3514.918669,0.0766963859,12354653.25,5782.0412106,0.1953348317,0.033819517
2010,28140,"Kansas City, MO-KS",25-54,2,121,15159,2979325.4,1726.0722465,0.1138645192,2979325.4,2839.3888454,HS,1244,153756,25746323.15,5074.0834788,0.0330008811,25746323.15,8346.8673227,0.0985912745,0.0176742408
2010,28140,"Kansas City, MO-KS",25-54,3,99,10620,1795022.8,1339.7846096,0.1261567429,1795022.8,2203.9456827,SC,1253,149802,25599649.85,5059.6096539,0.0337753144,25599649.85,8323.0578807,0.0708935795,0.0141753211
2010,28140,"Kansas City, MO-KS",25-54,4,17,1722,231842.95,481.50072689,0.2796171469,231842.95,792.06869574,AA,396,44599,5398844.15,2323.5412951,0.0520985066,5398844.15,3822.2254304,0.0386107312,0.0174487935
2010,28140,"Kansas City, MO-KS",25-54,5,64,7668,1031977.4,1015.8628844,0.1324808144,1031977.4,1671.0944449,BA+,2066,239069,26343289.6,5132.5714413,0.0214689962,26343289.6,8443.0800209,0.032074422,0.0068976147
2010,28940,"Knoxville, TN",16-19,0,20,1934,210866.5,459.20202526,0.2374364143,210866.5,755.38733155,InSch,115,12294,1544615.25,1242.8255107,0.1010920376,1544615.25,2044.4479651,0.1573125102,0.055596233
2010,28940,"Knoxville, TN",16-19,1,,,,,,,,LTHS,6,1207,195686.05,442.36415994,0.3664988898,195686.05,727.6890431,,
2010,28940,"Knoxville, TN",16-19,2,9,1116,214885.45,463.55738588,0.4153740017,214885.45,762.55189977,HS,32,3556,521729.85,722.3086944,0.2031239298,521729.85,1188.1978023,0.3138357705,0.1870515853
2010,28940,"Knoxville, TN",20-24,0,17,2004,246695.45,496.68445718,0.2478465355,246695.45,817.04593205,InSch,143,17002,2090847.05,1445.9761582,0.0850474155,2090847.05,2378.6307802,0.1178684861,0.0451380285
2010,28940,"Knoxville, TN",20-24,1,7,946,169193.8,411.3317396,0.4348115641,169193.8,676.64071164,LTHS,26,4169,1022839.35,1011.3552047,0.2425893991,1022839.35,1663.6793117,0.2269129288,0.1346944746
2010,28940,"Knoxville, TN",20-24,2,24,2946,404910.05,636.32542775,0.2159964113,404910.05,1046.7553286,HS,109,13551,2707574.35,1645.4708597,0.1214280023,2707574.35,2706.7995641,0.2174009298,0.0638834838
2010,28940,"Knoxville, TN",20-24,3,8,1514,235636.55,485.42409293,0.3206235753,235636.55,798.52263288,SC,48,7517,1472000.05,1213.2600917,0.1614021673,1472000.05,1995.8128508,0.201410137,0.0917874011
2010,28940,"Knoxville, TN",20-24,4,,,,,,,,AA,10,1054,115424.15,339.74129864,0.3223351979,115424.15,558.87443626,,
2010,28940,"Knoxville, TN",20-24,5,,,,,,,,BA+,33,3260,423493.2,650.76355153,0.1996207213,423493.2,1070.5060423,,
2010,28940,"Knoxville, TN",25-54,0,12,1206,169185.4,411.32152873,0.3410626275,169185.4,676.62391477,InSch,160,15289,1884570.6,1372.7966346,0.089789825,1884570.6,2258.2504639,0.0788802407,0.0426944237
2010,28940,"Knoxville, TN",25-54,1,39,4226,660782.7,812.88541628,0.1923533877,660782.7,1337.1965098,LTHS,174,18292,3331405.5,1825.2138231,0.0997820809,3331405.5,3002.476739,0.2310299585,0.0624977732
2010,28940,"Knoxville, TN",25-54,2,97,10227,1389535.75,1178.78571,0.1152621209,1389535.75,1939.1024929,HS,854,92858,10729195,3275.5449928,0.0352747743,10729195,5388.2715132,0.1101359064,0.0198804841
2010,28940,"Knoxville, TN",25-54,3,33,3101,379656.3,616.16255972,0.1986980199,379656.3,1013.5874107,SC,513,52474,6650140.05,2578.786546,0.0491440818,6650140.05,4242.1038682,0.0590959332,0.0187158677
2010,28940,"Knoxville, TN",25-54,4,14,1818,276839.1,526.15501518,0.2894141998,276839.1,865.52499997,AA,201,22058,3144523.55,1773.2804488,0.080391715,3144523.55,2917.0463382,0.082419077,0.0376944211
2010,28940,"Knoxville, TN",25-54,5,28,2940,599530.7,774.29367814,0.2633651966,599530.7,1273.7131005,BA+,780,83039,10473372.35,3236.2590054,0.0389727599,10473372.35,5323.6460639,0.0354050506,0.0151698598
2010,29460,"Lakeland-Winter Haven, FL",16-19,0,27,2506,318529.45,564.38413337,0.2252131418,318529.45,928.41189939,InSch,72,7666,930808.95,964.78440597,0.1258523879,930808.95,1587.0703478,0.3268979911,0.1004337521
2010,29460,"Lakeland-Winter Haven, FL",16-19,1,6,589,87564.6,295.91316294,0.502399258,87564.6,486.77715303,LTHS,11,1429,396746.15,629.87788499,0.4407822848,396746.15,1036.1491208,0.4121763471,0.1634544675
2010,29460,"Lakeland-Winter Haven, FL",16-19,2,5,525,58014,240.86095574,0.4587827728,58014,396.21627219,HS,17,2427,326295.45,571.2227674,0.2353616677,326295.45,939.66145238,0.21631644,0.1401336558
2010,29460,"Lakeland-Winter Haven, FL",20-24,0,13,1073,131311.55,362.36935577,0.3377160818,131311.55,596.09759024,InSch,88,9079,1019623.95,1009.7643042,0.1112197714,1019623.95,1661.0622804,0.1181848221,0.0619940943
2010,29460,"Lakeland-Winter Haven, FL",20-24,1,16,1689,303149.75,550.59036497,0.3259860065,303149.75,905.72115038,LTHS,43,5316,633952.15,796.2111215,0.1497763584,633952.15,1309.7672949,0.3177200903,0.1513284081
2010,29460,"Lakeland-Winter Haven, FL",20-24,2,21,2626,399422.8,631.99905063,0.2406698593,399422.8,1039.6384383,HS,83,9029,1199178.35,1095.0700206,0.1212836439,1199178.35,1801.3901839,0.2908406247,0.099454504
2010,29460,"Lakeland-Winter Haven, FL",20-24,3,,,,,,,,SC,30,3140,502364.95,708.77708061,0.2257251849,502364.95,1165.9382976,,
2010,29460,"Lakeland-Winter Haven, FL",20-24,4,,,,,,,,AA,11,1080,101939.75,319.28004949,0.2956296755,101939.75,525.21568141,,
2010,29460,"Lakeland-Winter Haven, FL",20-24,5,,,,,,,,BA+,17,1583,212893.9,461.40426959,0.291474586,212893.9,759.01002348,,
2010,29460,"Lakeland-Winter Haven, FL",25-54,0,16,1339,142503.85,377.49682118,0.281924437,142503.85,620.98227084,InSch,131,11572,1438664.9,1199.4435793,0.1036504994,1438664.9,1973.084688,0.1157103353,0.0499041176
2010,29460,"Lakeland-Winter Haven, FL",25-54,1,60,5931,715155.4,845.66861122,0.1425844902,715155.4,1391.1248655,LTHS,248,26861,4797762.4,2190.3795105,0.0815449727,4797762.4,3603.1742948,0.2208033953,0.0424841243
2010,29460,"Lakeland-Winter Haven, FL",25-54,2,92,9141,865581.15,930.3661376,0.1017794703,865581.15,1530.4522964,HS,564,57715,6451084.65,2539.8985511,0.0440075986,6451084.65,4178.1331166,0.1583817032,0.0239104986
2010,29460,"Lakeland-Winter Haven, FL",25-54,3,42,3936,490542,700.38703586,0.1779438607,490542,1152.136674,SC,340,30865,3472515.2,1863.4685938,0.0603748127,3472515.2,3065.4058368,0.1275230844,0.0351139954
2010,29460,"Lakeland-Winter Haven, FL",25-54,4,8,697,74399.05,272.7618925,0.391337005,74399.05,448.69331316,AA,160,17266,2660076.7,1630.9741568,0.0944616099,2660076.7,2682.9524879,0.040368354,0.0252186702
2010,29460,"Lakeland-Winter Haven, FL",25-54,5,19,1714,178661.8,422.68404276,0.2466067927,178661.8,695.31525033,BA+,389,33962,4493445.75,2119.7749291,0.0624160806,4493445.75,3487.0297584,0.0504681703,0.0198067235
2010,29820,"Las Vegas-Henderson-Paradise, NV",16-19,0,54,6314,1459906.55,1208.2659269,0.1913629913,1459906.55,1987.5974497,InSch,172,18731,2901793.6,1703.4651743,0.0909436322,2901793.6,2802.2002117,0.3370882494,0.0933638543
2010,29820,"Las Vegas-Henderson-Paradise, NV",16-19,1,25,3369,526396.45,725.53183941,0.2153552506,526396.45,1193.4998758,LTHS,45,5985,934601.7,966.74800233,0.1615284883,934601.7,1590.3004638,0.5629072682,0.1318880926
2010,29820,"Las Vegas-Henderson-Paradise, NV",16-19,2,29,3649,536057,732.15913571,0.2006465157,536057,1204.4017782,HS,65,8924,1225788.2,1107.1531963,0.1240646791,1225788.2,1821.2670079,0.4088973554,0.1060697935
2010,29820,"Las Vegas-Henderson-Paradise, NV",16-19,3,,,,,,,,SC,9,970,127603.85,357.21681091,0.3682647535,127603.85,587.62165395,,
