YEAR,Assigned_CBSA,Assigned_CBSATitle,age_recode,ed_recode,sample_n,EMP,var_n,se_n,cv_n,se2_n,moe_n,ed_label,sample_d,denom,var_d,se_d,cv_d,se2_d,moe_d,ER,MOE_ER
2009,35620,"New York-Newark-Jersey City, NY-NJ-PA",25-54,4,3932,479788,77919108,8827.1800707,0.0183980843,77919108,14520.711216,AA,4918,597243,101759453.7,10087.589093,0.0168902592,101759453.7,16594.084057,0.8033380048,0.0096395183
2009,35620,"New York-Newark-Jersey City, NY-NJ-PA",25-54,5,23736,2638260,295866243.3,17200.76287,0.0065197376,295866243.3,28295.254921,BA+,27962,3103382,333063910.75,18250.038651,0.0058806936,333063910.75,30021.31358,0.8501241549,0.0039366973
2009,35840,"North Port-Sarasota-Bradenton, FL",16-19,0,53,5612,556532.6,746.01112592,0.1329314194,556532.6,1227.1883021,InSch,215,22581,1615626.1,1271.0728146,0.056289483,1615626.1,2090.91478,0.2485275231,0.0492332135
2009,35840,"North Port-Sarasota-Bradenton, FL",16-19,1,,,,,,,,LTHS,10,1124,168824.6,410.88270832,0.365554011,168824.6,675.90205519,,
2009,35840,"North Port-Sarasota-Bradenton, FL",16-19,2,15,2030,286944.95,535.67242789,0.2638780433,286944.95,881.18114388,HS,24,3064,486637.55,697.59411551,0.2276743197,486637.55,1147.54232,0.6625326371,0.1453900526
2009,35840,"North Port-Sarasota-Bradenton, FL",20-24,0,64,6429,451943.6,672.26750628,0.1045679742,451943.6,1105.8800478,InSch,105,10835,1017471.1,1008.6977248,0.0930962367,1017471.1,1659.3077573,0.5933548685,0.0464792418
2009,35840,"North Port-Sarasota-Bradenton, FL",20-24,1,21,2413,569453.9,754.6216933,0.3127317419,569453.9,1241.3526855,LTHS,30,3534,806146.75,897.85675361,0.2540624657,806146.75,1476.9743597,0.6827956989,0.2048211245
2009,35840,"North Port-Sarasota-Bradenton, FL",20-24,2,50,6145,747329.4,864.48215713,0.1406805789,747329.4,1422.0731485,HS,75,9467,1315286.1,1146.8592329,0.1211428365,1315286.1,1886.5834381,0.6490968628,0.0763689543
2009,35840,"North Port-Sarasota-Bradenton, FL",20-24,3,25,3311,412882.65,642.5594525,0.194068092,412882.65,1057.0102994,SC,36,4659,722607.45,850.06320353,0.1824561501,722607.45,1398.3539698,0.7106675252,0.0773003161
2009,35840,"North Port-Sarasota-Bradenton, FL",20-24,4,9,784,82160.7,286.6368783,0.3656082631,82160.7,471.5176648,AA,11,1035,112753.85,335.78840063,0.3244332373,112753.85,552.37191904,0.7574879227,0.2100371712
2009,35840,"North Port-Sarasota-Bradenton, FL",20-24,5,6,873,177569.8,421.39031788,0.4826922312,177569.8,693.18707291,BA+,10,1465,269377.45,519.01584754,0.354277029,269377.45,853.78106921,0.5959044369,0.3213701202
2009,35840,"North Port-Sarasota-Bradenton, FL",25-54,0,101,10177,1417521.15,1190.5969721,0.1169889921,1417521.15,1958.5320191,InSch,135,13332,1728468.15,1314.7121928,0.0986132758,1728468.15,2162.7015572,0.7633513351,0.0790385879
2009,35840,"North Port-Sarasota-Bradenton, FL",25-54,1,111,14504,2429720.65,1558.7561227,0.1074707751,2429720.65,2564.1538218,LTHS,184,23268,3699668.95,1923.4523519,0.0826651346,3699668.95,3164.0791189,0.623345367,0.070420959
2009,35840,"North Port-Sarasota-Bradenton, FL",25-54,2,455,48894,5778050.7,2403.7576209,0.0491626298,5778050.7,3954.1812864,HS,637,70729,7840104.35,2800.0186339,0.0395879856,7840104.35,4606.0306527,0.6912864596,0.0331490404
2009,35840,"North Port-Sarasota-Bradenton, FL",25-54,3,384,36862,4064419.55,2016.0405626,0.0546915675,4064419.55,3316.3867255,SC,499,47824,5105891.05,2259.6218821,0.0472487011,5105891.05,3717.077996,0.7707845433,0.034925441
2009,35840,"North Port-Sarasota-Bradenton, FL",25-54,4,179,15503,1817015.2,1347.9670619,0.0869487881,1817015.2,2217.4058168,AA,225,20800,2305624.35,1518.4282499,0.0730013582,2305624.35,2497.814471,0.7453365385,0.0579105553
2009,35840,"North Port-Sarasota-Bradenton, FL",25-54,5,493,45107,5873409.1,2423.5117289,0.0537280628,5873409.1,3986.676794,BA+,609,56257,7267109.15,2695.7576208,0.0479186167,7267109.15,4434.5212862,0.8018024424,0.0320514173
2009,36260,"Ogden-Clearfield, UT",16-19,0,124,10683,1160501.8,1077.265891,0.1008392672,1160501.8,1772.1023908,InSch,255,24074,2017076.55,1420.2382019,0.0589946914,2017076.55,2336.291842,0.44375675,0.0596987155
2009,36260,"Ogden-Clearfield, UT",16-19,1,7,600,71307.75,267.03511005,0.4450585168,71307.75,439.27275603,LTHS,16,1726,307906.1,554.89287254,0.3214906562,307906.1,912.79877533,0.3476245655,0.1759945157
2009,36260,"Ogden-Clearfield, UT",16-19,2,21,1816,186086.2,431.37709721,0.2375424544,186086.2,709.61532492,HS,33,3520,603625.7,776.93352354,0.220719751,603625.7,1278.0556462,0.5159090909,0.07451505
2009,36260,"Ogden-Clearfield, UT",16-19,3,7,756,97448.7,312.16774337,0.4129202955,97448.7,513.51593784,SC,7,756,97448.7,312.16774337,0.4129202955,97448.7,513.51593784,1,0
2009,36260,"Ogden-Clearfield, UT",20-24,0,89,10638,1433092.2,1197.1182899,0.1125322702,1433092.2,1969.2595869,InSch,106,13800,2408516.35,1551.9395446,0.1124593873,2408516.35,2552.9405508,0.7708695652,0.005135027
2009,36260,"Ogden-Clearfield, UT",20-24,1,10,1485,339511.7,582.67632524,0.3923746298,339511.7,958.50255503,LTHS,25,4139,530560.75,728.3960118,0.1759835738,530560.75,1198.2114394,0.3587823146,0.2069796504
2009,36260,"Ogden-Clearfield, UT",20-24,2,59,7100,1039937.1,1019.773063,0.1436300089,1039937.1,1677.5266886,HS,90,11489,1445685.15,1202.3664791,0.1046537104,1445685.15,1977.8928581,0.617982418,0.1000037853
2009,36260,"Ogden-Clearfield, UT",20-24,3,46,4786,680177.95,824.7290161,0.1723211484,680177.95,1356.6792315,SC,55,5652,821577.75,906.40926187,0.16036965,821577.75,1491.0432358,0.8467799009,0.087835083
2009,36260,"Ogden-Clearfield, UT",20-24,4,7,649,78696.5,280.52896464,0.4322480195,78696.5,461.47014683,AA,11,878,85357.2,292.15954545,0.3327557465,85357.2,480.60245227,0.7391799544,0.335461393
2009,36260,"Ogden-Clearfield, UT",20-24,5,11,845,105838.45,325.32821888,0.3850038093,105838.45,535.16492006,BA+,12,965,118864.3,344.76702278,0.3572715262,118864.3,567.14175248,0.8756476684,0.2066667574
2009,36260,"Ogden-Clearfield, UT",25-54,0,131,14874,2410526.5,1552.5870346,0.1043826163,2410526.5,2554.0056719,InSch,164,18369,2893049.7,1700.8967341,0.0925960441,2893049.7,2797.9751276,0.8097337906,0.0641817442
2009,36260,"Ogden-Clearfield, UT",25-54,1,59,9136,1566006.1,1251.4016541,0.136974787,1566006.1,2058.5557211,LTHS,98,14095,2224579.9,1491.5025645,0.1058178478,2224579.9,2453.5217187,0.648173111,0.0927367903
2009,36260,"Ogden-Clearfield, UT",25-54,2,359,39099,4913616.9,2216.6679724,0.0566937255,4913616.9,3646.4188146,HS,491,55444,5771988.25,2402.4962539,0.0433319431,5771988.25,3952.1063377,0.7051980377,0.0424096732
2009,36260,"Ogden-Clearfield, UT",25-54,3,367,39739,5593961.8,2365.1557665,0.0595172442,5593961.8,3890.681236,SC,479,51628,5636260,2374.0808748,0.0459843665,5636260,3905.363039,0.7697179825,0.0478434135
2009,36260,"Ogden-Clearfield, UT",25-54,4,130,12423,1399838.15,1183.1475605,0.0952384738,1399838.15,1946.2777371,AA,171,16393,2258497.75,1502.8299139,0.0916751,2258497.75,2472.1552083,0.7578234612,0.0321725189
2009,36260,"Ogden-Clearfield, UT",25-54,5,510,46357,4460749.9,2112.0487447,0.0455605139,4460749.9,3474.320185,BA+,607,55378,5169240.55,2273.5963912,0.0410559499,5169240.55,3740.0660635,0.837101376,0.0272001042
2009,36420,"Oklahoma City, OK",16-19,0,152,18069,1868653.95,1366.9871799,0.0756537263,1868653.95,2248.6939109,InSch,522,60205,4720443.25,2172.658107,0.0360876689,4720443.25,3574.022586,0.3001245744,0.032827355
2009,36420,"Oklahoma City, OK",16-19,1,13,1785,310051.05,556.82227865,0.3119452541,310051.05,915.97264838,LTHS,36,4455,543989.4,737.55637073,0.1655569856,543989.4,1213.2802298,0.4006734007,0.1742598187
2009,36420,"Oklahoma City, OK",16-19,2,28,3274,518197.1,719.85908343,0.2198714366,518197.1,1184.1681922,HS,42,4699,753319.35,867.93971565,0.184707324,753319.35,1427.7608322,0.6967439881,0.1367069213
2009,36420,"Oklahoma City, OK",20-24,0,208,31111,7864057.35,2804.2926648,0.0901383004,7864057.35,4613.0614336,InSch,303,44613,8363020.95,2891.8888205,0.0648216623,8363020.95,4757.1571097,0.6973527895,0.0718507347
2009,36420,"Oklahoma City, OK",20-24,1,32,4642,1208472.75,1099.3055763,0.2368172288,1208472.75,1808.357673,LTHS,66,10381,2102113.9,1449.866856,0.1396654326,2102113.9,2385.030978,0.4471630864,0.1406791562
2009,36420,"Oklahoma City, OK",20-24,2,102,17842,5414163.9,2326.835598,0.130413384,5414163.9,3827.6445587,HS,146,25068,7228611.6,2688.6077438,0.1072525827,7228611.6,4422.7597385,0.7117440562,0.0868660432
2009,36420,"Oklahoma City, OK",20-24,3,63,8066,2242122.45,1497.3718476,0.1856399514,2242122.45,2463.1766893,SC,89,11814,2989403.35,1728.9891122,0.1463508644,2989403.35,2844.1870895,0.6827492805,0.1282703135
2009,36420,"Oklahoma City, OK",20-24,4,13,1782,234704.55,484.46315649,0.2718648465,234704.55,796.94189243,AA,15,2044,333117.2,577.16306188,0.2823694041,333117.2,949.43323679,0.8718199609,0.5621459222
2009,36420,"Oklahoma City, OK",20-24,5,42,5256,1324720.85,1150.9651819,0.218981199,1324720.85,1893.3377243,BA+,49,6245,1332699.15,1154.4258963,0.1848560282,1332699.15,1899.0305994,0.8416333066,0.1625284556
2009,36420,"Oklahoma City, OK",25-54,0,228,29969,6736908.25,2595.55548,0.0866080109,6736908.25,4269.6887647,InSch,302,38490,7435304.15,2726.7754125,0.0708437364,7435304.15,4485.5455535,0.7786178228,0.0638117978
2009,36420,"Oklahoma City, OK",25-54,1,304,42644,5270180.75,2295.6874243,0.0538337732,5270180.75,3776.4058129,LTHS,471,64981,11195750.45,3346.0051479,0.0514920538,11195750.45,5504.1784684,0.6562533664,0.0169540052
2009,36420,"Oklahoma City, OK",25-54,2,819,96698,13628454.45,3691.6736652,0.0381773528,13628454.45,6072.8031792,HS,1122,136037,19268556.1,4389.5963482,0.032267665,19268556.1,7220.8859928,0.7108213207,0.0238579849
2009,36420,"Oklahoma City, OK",25-54,3,750,91767,12159372.3,3487.029151,0.0379987267,12159372.3,5736.1629534,SC,948,116127,16873166.3,4107.6959844,0.0353724455,16873166.3,6757.1598943,0.7902296624,0.0180448204
2009,36420,"Oklahoma City, OK",25-54,4,247,29642,4851984.8,2202.7221341,0.0743108472,4851984.8,3623.4779106,AA,291,35298,6154866.6,2480.9003608,0.0702844456,6154866.6,4081.0810934,0.8397642926,0.0333318126
2009,36420,"Oklahoma City, OK",25-54,5,1034,114371,14463117.9,3803.0406125,0.0332517912,14463117.9,6256.0018075,BA+,1168,128523,15256924.85,3906.0113735,0.0303915359,15256924.85,6425.3887094,0.8898874131,0.0197505776
2009,36540,"Omaha-Council Bluffs, NE-IA",16-19,0,159,20520,3601642.95,1897.7995021,0.0924853559,3601642.95,3121.8801809,InSch,341,43570,6377544.9,2525.3801496,0.0579614448,6377544.9,4154.2503461,0.4709662612,0.0558350837
2009,36540,"Omaha-Council Bluffs, NE-IA",16-19,1,8,2374,934997.4,966.95263586,0.4073094507,934997.4,1590.637086,LTHS,14,3221,1010373.6,1005.1734179,0.312068742,1010373.6,1653.5102724,0.7370381869,0.3173553583
2009,36540,"Omaha-Council Bluffs, NE-IA",16-19,2,24,3556,612116,782.37842506,0.22001643,612116,1287.0125092,HS,31,4530,690666.7,831.06359564,0.1834577474,690666.7,1367.0996148,0.7849889625,0.1568312463
2009,36540,"Omaha-Council Bluffs, NE-IA",20-24,0,122,16330,3034390.85,1741.9503007,0.1066717882,3034390.85,2865.5082446,InSch,169,24029,4436778.3,2106.3661363,0.087659334,4436778.3,3464.9722942,0.6795954888,0.0679526909
2009,36540,"Omaha-Council Bluffs, NE-IA",20-24,1,23,3872,826270.1,908.99400438,0.2347608482,826270.1,1495.2951372,LTHS,42,7623,1635721.85,1278.9534198,0.1677756028,1635721.85,2103.8783756,0.5079365079,0.1372042343
2009,36540,"Omaha-Council Bluffs, NE-IA",20-24,2,75,11874,2035584.95,1426.7392719,0.1201565835,2035584.95,2346.9861023,HS,100,15203,2999517.6,1731.9115451,0.113919065,2999517.6,2848.9944917,0.7810300599,0.0490927874
2009,36540,"Omaha-Council Bluffs, NE-IA",20-24,3,42,7041,1460735.15,1208.6087663,0.171652999,1460735.15,1988.1614206,SC,56,8409,1596499.85,1263.5267508,0.1502588597,1596499.85,2078.5015051,0.8373171602,0.1143067278
2009,36540,"Omaha-Council Bluffs, NE-IA",20-24,4,21,2751,521702.95,722.29007331,0.262555461,521702.95,1188.1671706,AA,23,2902,541353.05,735.76698078,0.2535378983,541353.05,1210.3366834,0.9479669194,0.1063819158
2009,36540,"Omaha-Council Bluffs, NE-IA",20-24,5,39,5161,1372650.45,1171.6016601,0.227010591,1372650.45,1927.2847309,BA+,45,5542,1423084.5,1192.9310542,0.2152528066,1423084.5,1962.3715841,0.9312522555,0.1104679984
2009,36540,"Omaha-Council Bluffs, NE-IA",25-54,0,168,22377,3457073.95,1859.3208303,0.0830907106,3457073.95,3058.5827658,InSch,226,30030,4284354.55,2069.8682446,0.0689266815,4284354.55,3404.9332624,0.7451548452,0.0568790686
2009,36540,"Omaha-Council Bluffs, NE-IA",25-54,1,129,23215,5807232.15,2409.8199414,0.1038044343,5807232.15,3964.1538036,LTHS,208,35551,9474072.55,3077.99814,0.0865797907,9474072.55,5063.3069403,0.6530055413,0.0615139153
2009,36540,"Omaha-Council Bluffs, NE-IA",25-54,2,633,73055,12977052,3602.3675548,0.0493103491,12977052,5925.8946277,HS,764,89546,16574450.05,4071.1730558,0.0454645998,16574450.05,6697.0796767,0.81583767,0.0256216398
2009,36540,"Omaha-Council Bluffs, NE-IA",25-54,3,565,69865,9423099.15,3069.7066879,0.0439376897,9423099.15,5049.6675017,SC,682,85291,10360631,3218.7934075,0.0377389573,10360631,5294.9151553,0.8191368374,0.0303195501
2009,36540,"Omaha-Council Bluffs, NE-IA",25-54,4,268,27857,5226946.7,2286.2516703,0.0820709937,5226946.7,3760.8839977,AA,301,31840,5794985.05,2407.2775183,0.0756054497,5794985.05,3959.9715176,0.8749057789,0.0459529217
2009,36540,"Omaha-Council Bluffs, NE-IA",25-54,5,932,106534,14075838.95,3751.7781051,0.0352167205,14075838.95,6171.6749829,BA+,1019,116276,15929499.55,3991.1777147,0.0343250345,15929499.55,6565.4873406,0.9162165881,0.0118684185
2009,36740,"Orlando-Kissimmee-Sanford, FL",16-19,0,212,19853,1889710.9,1374.6675598,0.069242309,1889710.9,2261.3281359,InSch,970,94479,4567242.8,2137.1108535,0.0226199563,4567242.8,3515.547354,0.2101313519,0.0226215534
2009,36740,"Orlando-Kissimmee-Sanford, FL",16-19,1,15,1946,320592.65,566.20901618,0.29096044,320592.65,931.41383161,LTHS,59,6457,830803.2,911.48406459,0.1411621596,830803.2,1499.3912862,0.3013783491,0.1261347805
2009,36740,"Orlando-Kissimmee-Sanford, FL",16-19,2,49,4607,559818.9,748.21046504,0.1624073074,559818.9,1230.806215,HS,87,9143,1145141.4,1070.1127978,0.1170417585,1145141.4,1760.3355524,0.5038827518,0.0933275383
2009,36740,"Orlando-Kissimmee-Sanford, FL",16-19,3,15,1703,304362.25,551.69035699,0.3239520593,304362.25,907.53063725,SC,23,2555,355396.5,596.15140694,0.2333273608,355396.5,980.66906442,0.6665362035,0.2464049543
2009,36740,"Orlando-Kissimmee-Sanford, FL",20-24,0,327,34735,5243811.45,2289.9369969,0.0659259248,5243811.45,3766.94636,InSch,523,58874,6722505.55,2592.7795028,0.0440394657,6722505.55,4265.1222821,0.5899887896,0.0476129867
2009,36740,"Orlando-Kissimmee-Sanford, FL",20-24,1,73,10565,2049351.95,1431.5557796,0.1354998372,2049351.95,2354.9092574,LTHS,125,16759,2458374.5,1567.920438,0.0935569209,2458374.5,2579.2291206,0.6304075422,0.1016455029
2009,36740,"Orlando-Kissimmee-Sanford, FL",20-24,2,192,23649,3472385.2,1863.4337123,0.0787954549,3472385.2,3065.3484567,HS,263,32864,4969797.3,2229.3042188,0.0678342326,4969797.3,3667.2054399,0.7196019961,0.0474568283
2009,36740,"Orlando-Kissimmee-Sanford, FL",20-24,3,122,14873,2328453.65,1525.9271444,0.102597132,2328453.65,2510.1501525,SC,150,18709,2693771.45,1641.2712908,0.087726297,2693771.45,2699.8912734,0.7949649901,0.0695709141
2009,36740,"Orlando-Kissimmee-Sanford, FL",20-24,4,27,2688,516022.35,718.34695656,0.2672421713,516022.35,1181.6807435,AA,33,3337,643699.35,802.30876226,0.2404281577,643699.35,1319.7979139,0.8055139347,0.1546004536
2009,36740,"Orlando-Kissimmee-Sanford, FL",20-24,5,79,7218,1118453.1,1057.5694303,0.1465183472,1118453.1,1739.7017129,BA+,94,8753,1281173.15,1131.8891951,0.1293144288,1281173.15,1861.957726,0.8246315549,0.0934463784
2009,36740,"Orlando-Kissimmee-Sanford, FL",25-54,0,440,43881,5594262.6,2365.2193556,0.0539007624,5594262.6,3890.7858399,InSch,615,63025,7843027.95,2800.5406532,0.0444353931,7843027.95,4606.8893744,0.6962475208,0.0349425792
2009,36740,"Orlando-Kissimmee-Sanford, FL",25-54,1,427,52972,7960211.65,2821.3847044,0.053261812,7960211.65,4641.1778387,LTHS,714,86689,13874837.1,3724.8942401,0.0429684763,13874837.1,6127.451025,0.6110579197,0.0316360491
2009,36740,"Orlando-Kissimmee-Sanford, FL",25-54,2,1418,170048,26395507.7,5137.6558565,0.0302129743,26395507.7,8451.443884,HS,1992,239796,28043626.45,5295.6233297,0.0220838685,28043626.45,8711.3003773,0.709136099,0.0240521897
2009,36740,"Orlando-Kissimmee-Sanford, FL",25-54,3,1349,142403,17973862.75,4239.5592636,0.0297715586,17973862.75,6974.0749887,SC,1724,181973,25401508.35,5039.9909077,0.0276963665,25401508.35,8290.7850432,0.7825501585,0.0140578853
2009,36740,"Orlando-Kissimmee-Sanford, FL",25-54,4,665,67272,10004203.15,3162.9421667,0.0470172162,10004203.15,5203.0398643,AA,803,81326,11221215.5,3349.8082781,0.0411898812,11221215.5,5510.4346175,0.8271893367,0.0308501718
2009,36740,"Orlando-Kissimmee-Sanford, FL",25-54,5,2189,201717,22232155.9,4715.0987158,0.0233748207,22232155.9,7756.3373875,BA+,2553,233783,25591050.7,5058.7597986,0.0216386983,25591050.7,8321.6598687,0.8628386153,0.0125474981
2009,37100,"Oxnard-Thousand Oaks-Ventura, CA",16-19,0,106,10610,1154816.5,1074.6238877,0.101284061,1154816.5,1767.7562953,InSch,414,41078,2423327.85,1556.7041626,0.0378962988,2423327.85,2560.7783476,0.2582891085,0.0399083418
2009,37100,"Oxnard-Thousand Oaks-Ventura, CA",16-19,1,7,606,61745.1,248.48561327,0.4100422661,61745.1,408.75883382,LTHS,16,1721,276256.3,525.60089422,0.3054043546,276256.3,864.61347098,0.35212086,0.1584859641
2009,37100,"Oxnard-Thousand Oaks-Ventura, CA",16-19,2,15,1870,339081.15,582.30674906,0.3113939835,339081.15,957.8946022,HS,25,2734,489535.45,699.66809989,0.2559137161,489535.45,1150.9540243,0.6839795172,0.1996124431
2009,37100,"Oxnard-Thousand Oaks-Ventura, CA",16-19,3,5,895,217825.85,466.71816978,0.5214728154,217825.85,767.75138928,SC,10,1620,313687.45,560.07807491,0.3457272067,313687.45,921.32843323,0.5524691358,0.3547936222
2009,37100,"Oxnard-Thousand Oaks-Ventura, CA",20-24,0,134,17064,2185294.3,1478.274095,0.0866311589,2185294.3,2431.7608863,InSch,197,24803,3019656.35,1737.7158427,0.0700607121,3019656.35,2858.5425613,0.6879812926,0.0576677323
2009,37100,"Oxnard-Thousand Oaks-Ventura, CA",20-24,1,40,4655,511551.25,715.22811047,0.1536472847,511551.25,1176.5502417,LTHS,56,6723,803649.95,896.46525309,0.1333430393,803649.95,1474.6853413,0.6923992265,0.0869459848
2009,37100,"Oxnard-Thousand Oaks-Ventura, CA",20-24,2,58,7642,2529279.05,1590.3707272,0.2081092289,2529279.05,2616.1598463,HS,88,11617,3032516.45,1741.4121999,0.1499020573,3032516.45,2864.6230689,0.6578290436,0.1562124175
2009,37100,"Oxnard-Thousand Oaks-Ventura, CA",20-24,3,32,4353,846658.6,920.14053274,0.2113807794,846658.6,1513.6311764,SC,46,5878,1151189.3,1072.9349002,0.1825340082,1151189.3,1764.9779108,0.7405580129,0.1298598016
2009,37100,"Oxnard-Thousand Oaks-Ventura, CA",20-24,4,8,777,100633.35,317.22759968,0.4082723291,100633.35,521.83940148,AA,10,1001,125520.05,354.28808899,0.3539341548,125520.05,582.80390639,0.7762237762,0.2598613462
2009,37100,"Oxnard-Thousand Oaks-Ventura, CA",20-24,5,27,2635,380196.95,616.60112715,0.2340042228,380196.95,1014.3088542,BA+,30,2899,366214.35,605.15646737,0.2087466255,366214.35,995.48238882,0.9089341152,0.1581153468
2009,37100,"Oxnard-Thousand Oaks-Ventura, CA",25-54,0,147,13663,1476308.25,1215.0342588,0.0889288047,1476308.25,1998.7313557,InSch,214,20605,2340773.9,1529.9587903,0.0742518219,2340773.9,2516.78221,0.6630914826,0.0533816561
2009,37100,"Oxnard-Thousand Oaks-Ventura, CA",25-54,1,292,34783,4696208.5,2167.0737182,0.0623026685,4696208.5,3564.8362664,LTHS,446,51124,7793352.65,2791.6576885,0.0546056194,7793352.65,4592.2768977,0.6803653861,0.0335732118
2009,37100,"Oxnard-Thousand Oaks-Ventura, CA",25-54,2,405,46458,7671029.05,2769.6622628,0.0596164764,7671029.05,4556.0944223,HS,547,61422,10160371.15,3187.5337096,0.0518956353,10160371.15,5243.4929523,0.7563739377,0.0365086511
2009,37100,"Oxnard-Thousand Oaks-Ventura, CA",25-54,3,540,57565,7974537.7,2823.9223962,0.049056239,7974537.7,4645.3523418,SC,709,76856,10085683,3175.7964355,0.0413213859,10085683,5224.1851365,0.7489981264,0.032576403
2009,37100,"Oxnard-Thousand Oaks-Ventura, CA",25-54,4,179,18226,2871250.65,1694.4765121,0.0929702904,2871250.65,2787.4138624,AA,225,23000,3453725.2,1858.4200817,0.0808008731,3453725.2,3057.1010344,0.7924347826,0.0599450294
2009,37100,"Oxnard-Thousand Oaks-Ventura, CA",25-54,5,840,78884,7490342.2,2736.8489545,0.0346946016,7490342.2,4502.1165302,BA+,989,92734,8310976,2882.8763414,0.0310875875,8310976,4742.3315817,0.8506480902,0.0215547959
